lng,lat,farm,secret,server,ident
-123.332626,38.566698,4,5ba92667e4,3670,9224809724
-123.332626,38.566698,6,858a5a0fa0,5324,9224753640
-123.332626,38.566698,3,8bac041176,2825,9221981425
-123.332626,38.566698,6,04a7fbc782,5327,9222011267
-123.312005,38.564861,6,b4523d1255,5483,9224769750
-123.332626,38.566698,3,bb7442762c,2883,9224809052
-123.332626,38.566698,8,ff9c63d032,7344,9222006311
-123.332626,38.566698,8,a78d6b41ea,7413,9224778266
-123.332626,38.566698,4,76cb1e6017,3816,9221979459
-123.332626,38.566698,3,14c4e4d27d,2832,9221987621
-123.332626,38.566698,8,4e9daf506f,7372,9221996937
-123.332626,38.566698,8,6660941e49,7359,9221999343
-123.332626,38.566698,4,5edd906ef5,3804,9222030275
-123.332626,38.566698,6,fe3b6f1493,5331,9221995121
-123.332626,38.566698,8,f9edfdfbc5,7404,9224784874
-123.332626,38.566698,3,97704d44fa,2894,9224788394
-123.332626,38.566698,4,05dc324726,3772,9222020267
-123.332626,38.566698,6,4aef4860c2,5443,9221980387
-123.332626,38.566698,3,0784aeae7b,2874,9224731858
-123.332626,38.566698,8,eedb69193b,7395,9224744614
-123.332626,38.566698,8,252675646a,7434,9221930699
-123.332626,38.566698,8,d3b06cc880,7308,9224734056
-123.332626,38.566698,3,e98fb9358f,2884,9221970935
-123.312005,38.564861,8,1f652c3dcf,7402,9221945623
-123.332626,38.566698,8,f1a2d08f8a,7446,9221960439
-123.312005,38.564861,8,ccf352ca53,7365,9221946931
-123.312005,38.564861,6,a1c5ddbf73,5444,9224712464
-123.332626,38.566698,4,7d1c5c3447,3810,9224727406
-123.332626,38.566698,8,43062c0b88,7308,9221929789
-123.332626,38.566698,4,65c401b41b,3685,9221961331
-123.312005,38.564861,6,8e47687326,5338,9221948155
-123.312005,38.564861,4,d25b3dd381,3700,9221940445
-123.312005,38.564861,8,bc7b05c487,7397,9221927119
-123.332626,38.566698,8,18cfe2129e,7299,9224738532
-123.312005,38.564861,8,93bde3b23a,7432,9221937475
-123.312005,38.564861,8,3055e44f34,7442,9224719146
-123.312005,38.564861,4,d5d2598b42,3804,9224714404
-123.332626,38.566698,8,66aeaa7b17,7315,9221954341
-123.332626,38.566698,3,e7538ab0cf,2847,9221965201
-123.332626,38.566698,3,7b881624d0,2879,9224704714
-123.332626,38.566698,8,d1d8da6080,7329,9224733056
-123.332626,38.566698,6,91fbed3fc5,5540,9221959361
-123.312005,38.564861,8,13eda8a57a,7322,9221935139
-123.332626,38.566698,6,3f67d40155,5549,9221950339
-123.312005,38.564861,4,ab5f4b7519,3751,9221941641
-123.312005,38.564861,4,35efcdcb99,3694,9224710016
-123.332626,38.566698,4,8360efed97,3684,9221969763
-123.332626,38.566698,4,f587bbeec3,3779,9224740114
-123.312005,38.564861,4,44cab4030e,3682,9221944327
-123.332626,38.566698,3,cc65bf384b,2818,9224743360
-123.320438,38.560498,8,f2bd8476f5,7378,9211970426
-123.303834,38.555333,9,11b58655b5,8132,8763293734
-123.337712,38.594602,9,08872ab3a7,8537,8691004235
-123.337712,38.593344,9,5f5d6a0927,8546,8691003961
-123.339303,38.574205,9,617529732f,8257,8691003675
-123.338759,38.572347,9,f52a8edf12,8259,8691003361
-123.332006,38.566152,9,768372097c,8242,8649626079
-123.335094,38.580504,9,7c0943f3a2,8243,8590456930
-123.33606,38.580982,9,65f168be6b,8109,8589091637
-123.335705,38.580597,9,4ac42738ec,8092,8589091439
-123.340206,38.584983,9,b895973c8d,8369,8562343688
-123.336371,38.576042,9,722b9db14e,8090,8537865743
-123.334334,38.576166,9,b1d29533c9,8238,8538973520
-123.339167,38.575666,9,be470c1827,8529,8537865487
-123.339167,38.575666,9,8bce4d4270,8511,8537865219
-123.339334,38.575666,9,ca9928b05b,8381,8487523540
-123.334334,38.576166,9,475c6b745f,8530,8487518708
-123.339334,38.5755,9,99428f9024,8530,8487521474
-123.339167,38.575666,9,fafb32e2f0,8518,8486430105
-123.339,38.575666,9,b8dbc2a865,8524,8486428831
-123.280667,38.6105,9,99639581db,8085,8481247200
-123.280667,38.610333,9,163be01333,8228,8481247730
-123.2795,38.611,9,3090fe3963,8480,8242760629
-123.350503,38.600577,9,ef9a036177,8344,8202607651
-123.318912,38.5699,9,434ae73f4a,8209,8202617439
-123.349737,38.602641,9,111465a722,8482,8203690094
-123.350614,38.60178,9,0146621e6d,8209,8203694786
-123.31937,38.570233,9,ebba63d7da,8202,8203702910
-123.350131,38.601502,9,a7f70a5b83,8201,8202589879
-123.349737,38.602641,9,c17b7b733b,8064,8203685212
-123.322906,38.561589,9,4a26848544,8208,8201342375
-123.322048,38.560582,9,a2b608397d,8488,8201345207
-123.318487,38.569005,9,e1d9ef0aed,8210,8153083373
-123.293003,38.569516,9,06a34f8aa5,8350,8153082183
-123.316512,38.569416,8,f75d635206,7280,8153110830
-123.294662,38.5729,8,53668c9b84,7132,8153081707
-123.309203,38.559769,9,3652dcbe30,8047,8140707508
-123.309273,38.559852,9,4e9fd0a1f0,8050,8140704418
-123.333485,38.567126,9,188dccbfd0,8056,8087979971
-123.331832,38.565683,9,9826b8a994,8323,8087902514
-123.331918,38.565498,9,338439658d,8456,8052884525
-123.325,38.568167,9,3ec73c9e12,8038,8037574883
-123.324,38.570167,9,d6ab560fc3,8317,8036409142
-123.325333,38.568333,9,195300bf99,8313,8036414690
-123.335781,38.587088,9,d42f9af7b2,8445,7941822708
-123.319355,38.566002,9,af917864f4,8442,7881100778
-123.302844,38.556489,9,d5ba6129a5,8430,7872757898
-123.300912,38.555154,8,5e1df4d759,7275,7857311834
-123.312005,38.564861,8,da63572987,7429,9222044055
-123.312005,38.564861,4,7c80bb88fd,3782,9224708952
-123.280834,38.610333,9,323d853d57,8109,8481246770
-122.747926,38.044128,6,70a54326df,5482,9378398314
-122.747926,38.044128,6,201fc5d650,5541,9378504428
-122.747926,38.044128,8,6c2c46e839,7445,9371415330
-122.747926,38.044128,4,e3c66102bc,3713,9363839471
-122.744482,38.035205,8,40b08801a0,7363,9359845310
-122.696746,38.014157,8,7bbc81f31e,7458,9297576596
-122.696746,38.014157,8,74be87ebc1,7447,9297557590
-122.696746,38.014157,3,a508c6bcf0,2879,9297570368
-122.696746,38.014157,6,f2386006ae,5543,9294787601
-122.733894,38.020123,3,89942aae89,2805,9293353307
-122.729167,38.005,6,3ca1624771,5448,9290881414
-122.724764,38.001066,4,d2b54493ba,3787,9290880782
-122.733894,38.020123,8,2c8972a30b,7454,9257971982
-122.733894,38.020123,4,791d8fce3f,3685,9251717237
-122.733894,38.020123,4,82b7e64403,3805,9241096583
-122.733894,38.020123,8,e5953922d8,7354,9169199695
-122.733519,38.019857,9,8b49e57653,8403,8938392977
-122.729667,38.0125,3,5158d9bdb4,2841,8761997593
-122.729667,38.0125,6,47b374785e,5452,8761596199
-122.733238,38.019707,8,278073618e,7291,8731965827
-122.733238,38.019707,8,82f8b5184d,7359,8729779921
-122.733238,38.019707,8,626e154734,7359,8729784771
-122.733238,38.019704,9,9f1046c5fd,8269,8707539529
-122.733592,38.019477,9,b345376938,8113,8676106454
-122.697468,38.013983,9,6b6f1412db,8380,8673219402
-122.732251,38.019317,9,a83618f9f4,8103,8606160653
-122.710834,38.017666,9,031592226c,8102,8465941655
-122.726458,38.019418,9,05f38508df,8495,8328745696
-122.731897,38.018852,9,b13b8e6fbe,8080,8328673302
-122.699,38.0155,9,2ef367d9a2,8480,8248054861
-122.732251,38.019254,9,66ce89b422,8489,8181106354
-122.698833,38.015167,9,37fe54c57c,8064,8175427225
-122.73208,38.019177,9,1a1b37966a,8458,8061217602
-122.73208,38.019177,9,a25ffd6bf9,8169,8061211979
-122.736028,38.021489,9,1b6538c111,8444,7995114124
-122.735985,38.021506,9,eb88121e02,8041,7995115056
-122.736049,38.021472,9,879c55dd95,8033,7995110625
-122.736092,38.021506,9,0189da4826,8317,7995110575
-122.735921,38.021438,9,dda85cef0f,8440,7995118598
-122.736092,38.021472,9,3369d1e645,8308,7995111161
-122.736049,38.021472,9,2b21ca399f,8169,7995114486
-122.736114,38.021489,9,570417d9e0,8310,7995115912
-122.736049,38.021472,9,1f4472e706,8295,7995110799
-122.736028,38.021489,9,c84c8b5fd5,8173,7995114968
-122.735985,38.021506,9,6b5f576cba,8318,7995114206
-122.736028,38.021455,9,5a874bdeff,8453,7995109471
-122.736006,38.021489,9,40e6330a1b,8039,7995115184
-122.736071,38.021489,9,ee2e7892d3,8039,7995110505
-122.736071,38.021489,9,ba324c27ca,8174,7995115758
-122.735942,38.021472,9,ea7f559905,8447,7995114290
-122.736006,38.021455,9,c70aa5c417,8180,7995114038
-122.736006,38.021506,9,4933a8fc82,8036,7995109667
-122.736049,38.021506,9,715fa2e0ac,8300,7995115338
-122.736028,38.021472,9,72d86cd771,8298,7995115250
-122.736071,38.021455,9,97c7ac84e9,8321,7995115986
-122.708267,38.005008,9,84e6da24a6,8042,7959007760
-122.708287,38.005013,9,60ffa8961c,8299,7959012212
-122.731586,38.018649,9,85bda1238a,8305,7933585724
-122.731586,38.018649,9,d59eb57dd7,8305,7933585838
-122.721705,38.016561,9,bb1aced0eb,8442,7926815798
-122.721705,38.016561,9,a5d2b6b379,8042,7926814444
-122.721705,38.016561,9,41d98b5c7c,8314,7926818106
-122.721705,38.016561,9,84d61b0160,8310,7926809338
-122.721705,38.016561,9,500c7079fe,8042,7926811742
-122.721705,38.016561,9,b6158fbc76,8439,7926810774
-122.721705,38.016561,9,080b9c30d7,8309,7926816284
-122.721705,38.016561,9,f39e587958,8039,7926809852
-122.721705,38.016561,9,fb3d9e8b4d,8440,7926817050
-122.721705,38.016561,9,96f7389c7b,8439,7926812674
-122.721705,38.016561,9,8e95e24be2,8438,7926813946
-122.721705,38.016561,9,8566f8459a,8310,7926819328
-122.721705,38.016561,9,c080925771,8175,7926808378
-122.721705,38.016561,9,22513d8309,8296,7926815390
-122.721705,38.016561,9,d0e306d5d0,8437,7926813500
-118.5115,34.058666,8,25b77ef33c,7294,9405698334
-118.511667,34.058499,6,45fdda6c91,5518,9402947367
-118.5115,34.058499,8,c771899f0b,7439,9405696212
-118.511334,34.058666,6,0463997149,5495,9405708712
-118.5115,34.058499,4,fce1d6a16c,3802,9405712950
-118.5115,34.058499,8,ce02e69782,7350,9405714312
-118.5115,34.058499,4,e97584e7b0,3729,9405716482
-118.511667,34.058499,8,803e1efa88,7450,9405706368
-118.511667,34.058499,6,cc61fd7381,5442,9405720890
-118.5115,34.058666,6,a830a11138,5538,9402941263
-118.5115,34.058499,4,3036fc37e8,3783,9405704486
-118.5115,34.058499,8,af490b2949,7411,9405715356
-118.5115,34.058499,4,0de5807135,3677,9402953373
-118.5115,34.058499,3,fb5e92e004,2834,9402959863
-118.5115,34.058666,8,3f6a3b9c0f,7384,9405701464
-118.5115,34.058666,8,74112e79a9,7419,9402954347
-118.511667,34.058499,6,1b625d2f21,5450,9405718622
-118.511667,34.058499,4,a33250624a,3727,9405719810
-118.511667,34.058499,8,885f072980,7338,9402937397
-118.5115,34.058499,8,4ef0955f62,7399,9405697268
-118.5115,34.058666,3,559994d0d5,2807,9402951929
-118.513984,34.059699,8,142ca3b8b5,7345,9174995829
-118.513481,34.061677,9,a6b0ceae83,8085,8511663043
-118.513337,34.061586,9,a45f1757f6,8389,8511662867
-118.518653,34.056563,9,1943072f96,8099,8478709920
-118.518653,34.056563,9,65425b56af,8370,8477581057
-118.51825,34.056833,9,2ce20a3961,8247,8472873396
-118.51825,34.056833,9,2971e12382,8512,8472873050
-118.51825,34.056833,9,ac089144dd,8088,8472873722
-118.518342,34.056986,9,aae94b8623,8103,8472875222
-118.51825,34.056833,9,9a1f223c52,8103,8471781983
-118.51825,34.056833,9,1312b7843f,8250,8472874084
-118.51825,34.056833,9,1510197cca,8370,8471782297
-118.511834,34.056999,9,11e81f9485,8223,8379813846
-118.513566,34.059912,9,45aa0126a2,8351,8347190385
-118.513566,34.059912,9,bdd0346ac2,8497,8347188337
-118.513667,34.058333,9,63f287a2a1,8200,8285644626
-118.511939,34.05948,9,17799aee95,8029,8070941371
-118.511953,34.059388,9,f1370f344f,8455,8070935550
-118.511742,34.05681,9,0d76ac8e7e,8301,7873906660
-118.565075,34.045157,8,9e245e51d7,7338,9443836963
-118.599467,34.124589,3,8510aaf217,2821,9443394055
-118.639683,34.105692,6,7f0a7f441e,5527,9446126030
-118.592224,34.11223,8,6583e82a9e,7318,9442969437
-118.60072,34.139797,3,342028d9e8,2813,9443107298
-118.564445,34.045277,4,b4a81b043f,3771,9442830352
-118.564167,34.045277,3,9077a31f23,2820,9442831514
-118.513052,34.128378,8,5bdf869b71,7427,9442323634
-118.565433,34.044552,8,091a0a0659,7353,9439155093
-118.564721,34.045256,3,685127b9eb,2835,9439168249
-118.564724,34.045476,8,8f5f6b9ce9,7417,9439164749
-118.5653,34.045772,8,c5ebe53aa5,7319,9439141649
-118.564356,34.046163,8,48e009a583,7301,9439136791
-118.587699,34.091864,6,134b8cd081,5522,9434989782
-118.592224,34.11223,6,be139e6386,5496,9433710426
-118.58913,34.092089,8,5f89f524a7,7320,9429876511
-118.598797,34.098913,6,b888ec6f53,5493,9429434355
-118.526097,34.047228,8,22f4727108,7320,9425279845
-118.526097,34.047228,6,2a0eaf467b,5326,9428054382
-118.526097,34.047228,4,e0e881c0ce,3815,9428049986
-118.526097,34.047228,8,e68d391765,7399,9428052226
-118.565075,34.045156,8,4bd16cc2fe,7361,9424680342
-118.528779,34.035724,4,a8b29936e9,3815,9417261057
-118.513791,34.039769,8,52372ed31a,7390,9416508899
-118.543464,34.038761,8,c6f44a6469,7318,9414291062
-118.564834,34.045166,6,44206fb7ab,5548,9409179115
-118.5458,34.039058,3,bf05277b66,2836,9407772307
-118.545764,34.039091,8,7895ef7b7c,7294,9410552482
-118.545742,34.039158,6,45f37825d8,5527,9410539282
-118.545742,34.039158,4,52d1589df1,3721,9410542158
-118.545784,34.039091,4,0f43e2e744,3670,9407768285
-118.545756,34.039219,3,81dffb02b5,2881,9407800501
-118.545764,34.039091,3,d4412d217f,2882,9410549138
-118.545781,34.0391,3,3abe06ae44,2861,9410524518
-118.545756,34.039219,4,5798417f64,3828,9410555354
-118.5458,34.039058,8,0d20082074,7301,9410534840
-118.545775,34.039016,6,c126c0bc75,5525,9410520802
-118.545887,34.039077,3,4525601ec4,2824,9407803799
-118.545825,34.039008,4,d5e26eeecb,3727,9407758107
-118.545887,34.039077,3,20626f0baf,2890,9407806945
-118.545742,34.039158,8,e70d72f23e,7318,9407787367
-118.5458,34.039058,6,5402e60198,5492,9406734706
-118.545887,34.039077,3,7387da1d38,2866,9403977451
-118.545775,34.039016,8,dd0d767f3e,7313,9406725070
-118.545775,34.039016,8,6544afa43c,7361,9406704312
-118.545775,34.039016,8,1ffc19f095,7453,9403966219
-118.532867,34.035911,6,3d33bd4d75,5334,9406037056
-118.511667,34.058499,6,45fdda6c91,5518,9402947367
-118.5115,34.058666,8,25b77ef33c,7294,9405698334
-118.5115,34.058499,8,c771899f0b,7439,9405696212
-118.511334,34.058666,6,0463997149,5495,9405708712
-118.5115,34.058499,4,8999803242,3746,9402944211
-118.5115,34.058499,4,fce1d6a16c,3802,9405712950
-118.5115,34.058499,4,e97584e7b0,3729,9405716482
-118.5115,34.058499,8,ce02e69782,7350,9405714312
-118.5115,34.058499,3,0d7ff3a463,2886,9405703526
-118.5115,34.058666,6,9674057e2f,5343,9405700504
-118.511667,34.058499,8,803e1efa88,7450,9405706368
-118.511667,34.058499,6,cc61fd7381,5442,9405720890
-118.5115,34.058666,6,a830a11138,5538,9402941263
-118.5115,34.058499,4,3036fc37e8,3783,9405704486
-118.5115,34.058499,8,af490b2949,7411,9405715356
-118.5115,34.058499,4,0de5807135,3677,9402953373
-118.5115,34.058499,3,fb5e92e004,2834,9402959863
-118.5115,34.058666,8,3f6a3b9c0f,7384,9405701464
-118.511667,34.058499,6,1b625d2f21,5450,9405718622
-118.5115,34.058666,8,74112e79a9,7419,9402954347
-118.511667,34.058499,4,a33250624a,3727,9405719810
-118.511667,34.058499,8,885f072980,7338,9402937397
-118.5115,34.058666,3,559994d0d5,2807,9402951929
-118.5115,34.058499,8,4ef0955f62,7399,9405697268
-118.536965,34.035448,8,cb4f30d6c6,7427,9389146916
-118.564333,34.073,8,23f64e34e9,7444,9384191575
-118.564333,34.073,8,11a8ef82f0,7417,9386974240
-118.528167,34.047666,4,c55337812e,3795,9384183725
-118.564333,34.073,4,0f81d853a1,3820,9384217565
-118.564333,34.073,4,02d624543f,3787,9386979748
-118.564333,34.073,6,528a75e578,5443,9386984998
-118.564333,34.073,3,a586e0ec78,2827,9384210769
-118.564333,34.073,6,d2c492b15e,5324,9384212881
-118.564333,34.073,6,920336dd9a,5515,9384195169
-118.564333,34.073,8,d9986342e0,7381,9384200135
-118.52997,34.036106,3,26990e84b8,2859,9380312117
-118.532834,34.035833,3,83cbd5e1c8,2879,9383125814
-118.532834,34.035833,4,fef6c6ac8b,3669,9380340029
-118.529058,34.035599,4,52f41df16a,3830,9383100954
-118.528617,34.036605,6,4fbcf0ed06,5444,9380328545
-118.532834,34.035833,4,306c30be50,3765,9380333889
-118.531097,34.035724,3,d322ed97cd,2870,9383091064
-118.52997,34.036106,6,f526735ca0,5453,9383161560
-118.531097,34.035724,4,d65de4bc04,3795,9380352803
-118.528617,34.036605,6,30595a54e4,5325,9380330503
-118.528617,34.036605,4,06501d03dd,3685,9383103672
-118.531097,34.035724,6,a27190d663,5492,9380295507
-118.531097,34.035724,4,362feb3bfd,3711,9383179540
-118.532834,34.035833,3,5d583f0d44,2815,9380337613
-118.528617,34.036605,3,84d2a023e9,2883,9380322949
-118.531097,34.035724,6,37603aca42,5508,9380300455
-118.531097,34.035724,3,55eab3b89a,2889,9383150130
-118.531097,34.035724,6,125485224e,5468,9383081766
-118.528617,34.036605,4,3938807a8c,3680,9383109282
-118.531097,34.035724,4,186a5a5eaa,3718,9383088396
-118.502666,34.103,6,c35533ca71,5325,9379061587
-118.5555,34.038,3,1043974cea,2839,9381490946
-118.527167,34.140833,6,52d497fa96,5322,9377688477
-118.620667,34.0395,4,666c510bb5,3740,9378974550
-118.528617,34.036605,4,3fc56a61ac,3789,9369658068
-118.565262,34.042329,3,93975e9e37,2805,9368060332
-118.565262,34.042329,8,3788a34102,7330,9365234597
-118.619834,34.043833,4,27ab8820d4,3793,9363609280
-118.6265,34.049833,4,f3b5bdaf53,3677,9360826605
-118.626334,34.049666,6,47a731e1c4,5499,9360829695
-118.626334,34.049666,8,b36fa25036,7380,9363607440
-118.619834,34.043833,8,bb6bc0e97e,7397,9363611176
-118.564796,34.045512,4,5d6b6ae0d9,3803,9357557701
-118.564796,34.045512,4,465d9f58b4,3794,9357501595
-118.564796,34.045512,6,6e1b454a85,5329,9357434685
-118.564796,34.045512,6,5efec41e77,5456,9357494017
-118.564796,34.045512,6,5afc8a8ceb,5452,9360292814
-118.564796,34.045512,3,f4825c895e,2844,9360324958
-118.564796,34.045512,4,1269ef4098,3794,9360253038
-118.564796,34.045512,6,c8b0792a5c,5322,9360342994
-118.564796,34.045512,4,fb0003359c,3714,9360260414
-118.564796,34.045512,8,fca0900f1d,7311,9357526367
-118.564796,34.045512,8,87e07243d5,7358,9360219338
-118.564796,34.045512,8,d85cda8659,7321,9360351794
-118.564796,34.045512,4,dca3998676,3755,9357585715
-118.564796,34.045512,6,02a497bb60,5474,9360234126
-118.564796,34.045512,3,47a2785ffc,2852,9360285682
-118.564796,34.045512,4,a990dfdd48,3834,9357426693
-118.564796,34.045512,4,771a7a449f,3770,9360243194
-118.564796,34.045512,6,f9d5f6fea5,5466,9357538895
-118.564796,34.045512,6,b1e1e354a6,5542,9357450003
-118.564796,34.045512,3,1bacba3acb,2853,9358109868
-118.564796,34.045512,4,929bf9b2da,3704,9355660879
-118.564796,34.045512,8,687763a457,7368,9358461522
-118.564796,34.045512,4,cfcb684465,3818,9355621471
-118.564796,34.045512,3,569d55a5f2,2889,9355451085
-118.564796,34.045512,6,dd1e7ce93d,5478,9355437155
-118.564796,34.045512,4,6672cb5497,3773,9358306484
-118.564796,34.045512,3,7e70a575a8,2846,9355377297
-118.564796,34.045512,4,566bf571b4,3756,9358012654
-118.564796,34.045512,8,b36eaffd4c,7302,9355343139
-118.564796,34.045512,6,b0c1d4dd8c,5510,9358488588
-118.564796,34.045512,8,b3c209793d,7390,9358607540
-118.564796,34.045512,6,0565690101,5464,9357891914
-118.564796,34.045512,4,b00c6a2e45,3787,9358481754
-118.564796,34.045512,8,29cf1c7d10,7293,9358145004
-118.564796,34.045512,4,42aa7cfb5b,3734,9358187694
-118.564796,34.045512,6,65f8d81ec1,5488,9358406350
-118.564796,34.045512,6,b5d429f4db,5338,9355208511
-118.564796,34.045512,8,f7d727231a,7333,9358330426
-118.564796,34.045512,4,55403cfa4d,3768,9358342416
-118.564796,34.045512,6,3a532cfaf2,5504,9355667549
-118.564796,34.045512,8,de92c23c6e,7393,9355060867
-118.564796,34.045512,6,6be5e1eb21,5474,9355075257
-118.564796,34.045512,8,aa16156447,7289,9358401268
-118.564796,34.045512,4,8c189aa249,3699,9355222933
-118.564796,34.045512,6,973d61820a,5445,9355580673
-118.564796,34.045512,3,f68731358c,2813,9355134269
-118.564796,34.045512,3,ac49739cba,2892,9358155522
-118.564796,34.045512,4,93ecb18527,3730,9355755081
-118.564796,34.045512,6,63340bdeb5,5534,9355302105
-118.564796,34.045512,6,473b55fbea,5340,9358314788
-118.564796,34.045512,4,bdec0ee8ed,3809,9355796881
-118.564796,34.045512,6,97d1e6d42b,5347,9357962728
-118.564796,34.045512,8,c692846492,7407,9357926158
-118.564796,34.045512,4,f3a6e86bfb,3727,9355258685
-118.564796,34.045512,4,5c0a2d60fe,3769,9358096900
-118.564796,34.045512,4,1f9b71e790,3774,9355648933
-118.564796,34.045512,8,1a34a89ba4,7410,9355244159
